No.,Time,Source,Destination,Protocol,Length,Info
5286,510.32,::20e:e:e:e,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5287,510.322728,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
5288,510.33,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5289,510.333016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
5290,510.46,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5291,510.463016,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5292,510.58,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5293,510.583016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5294,510.73,::20e:e:e:e,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5295,510.73276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5296,510.93,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
5297,510.932472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5298,511.07,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
5299,511.072472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
5300,511.19,fe80::201:1:1:1,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
5301,511.94,::201:1:1:1,::20c:c:c:c,UDP,61,8214  >  8214 Len=4
5302,511.942984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5303,511.99,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
5304,511.993272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5305,512.03,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
5306,512.033272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5307,512.16,::20c:c:c:c,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5308,512.162728,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5309,512.28,::20c:c:c:c,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5310,512.283016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5311,512.43,::20c:c:c:c,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5312,512.43276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5313,512.96,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
5314,512.962472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5315,513.11,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
5316,513.112472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5317,513.98,::201:1:1:1,::20b:b:b:b,UDP,69,8214  >  8214 Len=4
5318,513.98324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5319,514.02,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
5320,514.03,::201:1:1:1,::20b:b:b:b,UDP,78,8214  >  8214 Len=4
5321,514.033528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5322,514.04,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
5323,514.07,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
5324,514.07,::201:1:1:1,::20b:b:b:b,UDP,78,8214  >  8214 Len=4
5325,514.073528,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5326,514.08,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
5327,514.23,::201:1:1:1,::20b:b:b:b,UDP,78,8214  >  8214 Len=4
5328,514.233528,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5329,514.24,::20b:b:b:b,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5330,514.242728,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
5331,514.37,::20b:b:b:b,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5332,514.373016,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5333,514.49,::20b:b:b:b,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5334,514.493016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5335,514.64,::20b:b:b:b,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5336,514.64276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5337,514.84,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
5338,514.842472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5339,514.98,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
5340,514.982472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
5341,515.87,::201:1:1:1,::210:10:10:10,UDP,69,8214  >  8214 Len=4
5342,515.87324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5343,515.91,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
5344,515.913528,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
5345,515.95,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
5346,515.953528,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
5347,515.98,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
5348,515.983528,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
5349,516.12,::210:10:10:10,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5350,516.122728,,00:10:00:10:00:10:00:10,IEEE 802.15.4,19,"Ack, Dst: CableTel_10:00:10:00:10"
5351,516.25,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5352,516.253016,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
5353,516.38,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5354,516.383016,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
5355,516.51,::210:10:10:10,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5356,516.51276,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
5357,516.87,::201:1:1:1,::20e:e:e:e,UDP,77,8214  >  8214 Len=4
5358,516.873496,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5359,516.92,::201:1:1:1,::20e:e:e:e,UDP,86,8214  >  8214 Len=4
5360,516.923784,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5361,516.96,::201:1:1:1,::20e:e:e:e,UDP,86,8214  >  8214 Len=4
5362,516.963784,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5363,517.12,::201:1:1:1,::20e:e:e:e,UDP,86,8214  >  8214 Len=4
5364,517.123784,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5365,517.15,::201:1:1:1,::20e:e:e:e,UDP,86,8214  >  8214 Len=4
5366,517.153784,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
5367,517.29,::20e:e:e:e,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5368,517.292728,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
5369,517.3,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5370,517.303016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
5371,517.43,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5372,517.433016,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5373,517.55,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5374,517.553016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5375,517.7,::20e:e:e:e,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5376,517.70276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5377,517.89,::201:1:1:1,::20e:e:e:e,UDP,77,8214  >  8214 Len=4
5378,517.893496,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5379,517.94,::201:1:1:1,::20e:e:e:e,UDP,86,8214  >  8214 Len=4
5380,517.943784,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5381,517.95,00:05:00:05:00:05:00:05,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
5382,517.96,00:06:00:06:00:06:00:06,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
5383,517.98,00:08:00:08:00:08:00:08,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
5384,518.05,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
5385,518.15,::201:1:1:1,::20e:e:e:e,UDP,86,8214  >  8214 Len=4
5386,518.153784,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5387,518.31,::201:1:1:1,::20e:e:e:e,UDP,86,8214  >  8214 Len=4
5388,518.313784,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5389,518.34,::201:1:1:1,::20e:e:e:e,UDP,86,8214  >  8214 Len=4
5390,518.343784,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
5391,518.48,::20e:e:e:e,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5392,518.482728,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
5393,518.49,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5394,518.493016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
5395,518.62,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5396,518.623016,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5397,518.74,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5398,518.743016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5399,518.89,::20e:e:e:e,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5400,518.89276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5401,518.91,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
5402,518.912472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5403,519.06,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
5404,519.062472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5405,519.94,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
5406,519.942472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5407,520.08,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
5408,520.082472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
5409,520.77,fe80::206:6:6:6,fe80::202:2:2:2,ICMPv6,102,RPL Control (DODAG Information Object)
5410,520.774296,,00:06:00:06:00:06:00:06,IEEE 802.15.4,19,"Ack, Dst: ToshibaT_06:00:06:00:06"
5411,520.95,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
5412,520.952472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5413,520.96,fe80::208:8:8:8,fe80::226:26:26:26,ICMPv6,102,RPL Control (DODAG Information Object)
5414,521.1,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
5415,521.102472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5416,521.13,fe80::208:8:8:8,fe80::226:26:26:26,ICMPv6,102,RPL Control (DODAG Information Object)
5417,521.47,fe80::208:8:8:8,fe80::226:26:26:26,ICMPv6,102,RPL Control (DODAG Information Object)
5418,521.81,fe80::208:8:8:8,fe80::226:26:26:26,ICMPv6,102,RPL Control (DODAG Information Object)
5419,521.9,00:03:00:03:00:03:00:03,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Barracud_03:00:03:00:03"
5420,521.91,00:04:00:04:00:04:00:04,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
5421,521.97,00:0a:00:0a:00:0a:00:0a,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
5422,521.97,::201:1:1:1,::20b:b:b:b,UDP,69,8214  >  8214 Len=4
5423,521.97324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5424,521.99,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
5425,522,00:0d:00:0d:00:0d:00:0d,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
5426,522.02,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
5427,522.02,::201:1:1:1,::20b:b:b:b,UDP,78,8214  >  8214 Len=4
5428,522.023528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5429,522.03,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
5430,522.06,::201:1:1:1,::20b:b:b:b,UDP,78,8214  >  8214 Len=4
5431,522.063528,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5432,522.22,::201:1:1:1,::20b:b:b:b,UDP,78,8214  >  8214 Len=4
5433,522.223528,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5434,522.23,::20b:b:b:b,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5435,522.232728,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
5436,522.32,fe80::208:8:8:8,fe80::226:26:26:26,ICMPv6,102,RPL Control (DODAG Information Object)
5437,522.36,::20b:b:b:b,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5438,522.363016,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5439,522.48,::20b:b:b:b,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5440,522.483016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5441,522.63,::20b:b:b:b,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5442,522.63276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5443,522.99,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
5444,522.992472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5445,523.14,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
5446,523.142472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5447,523.17,fe80::208:8:8:8,fe80::226:26:26:26,ICMPv6,102,RPL Control (DODAG Information Object)
5448,523.84,::201:1:1:1,::206:6:6:6,UDP,53,8214  >  8214 Len=4
5449,523.842728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5450,523.87,::201:1:1:1,::206:6:6:6,UDP,62,8214  >  8214 Len=4
5451,523.873016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5452,524.01,::206:6:6:6,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5453,524.012728,,00:06:00:06:00:06:00:06,IEEE 802.15.4,19,"Ack, Dst: ToshibaT_06:00:06:00:06"
5454,524.16,::206:6:6:6,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5455,524.16276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5456,524.19,fe80::208:8:8:8,fe80::226:26:26:26,ICMPv6,102,RPL Control (DODAG Information Object)
5457,524.53,fe80::208:8:8:8,fe80::226:26:26:26,ICMPv6,102,RPL Control (DODAG Information Object)
5458,524.86,::201:1:1:1,::208:8:8:8,UDP,53,8214  >  8214 Len=4
5459,524.862728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5460,524.91,::201:1:1:1,::208:8:8:8,UDP,62,8214  >  8214 Len=4
5461,524.913016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5462,525.03,::208:8:8:8,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5463,525.032728,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5464,525.18,::208:8:8:8,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5465,525.18276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5466,525.85,00:01:00:01:00:01:00:01,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
5467,525.86,00:02:00:02:00:02:00:02,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
5468,525.88,::201:1:1:1,::20f:f:f:f,UDP,77,8214  >  8214 Len=4
5469,525.883496,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5470,525.93,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
5471,525.93,::201:1:1:1,::20f:f:f:f,UDP,86,8214  >  8214 Len=4
5472,525.933784,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5473,525.97,::201:1:1:1,::20f:f:f:f,UDP,86,8214  >  8214 Len=4
5474,525.973784,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5475,525.99,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
5476,526.13,::201:1:1:1,::20f:f:f:f,UDP,86,8214  >  8214 Len=4
5477,526.133784,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5478,526.17,::201:1:1:1,::20f:f:f:f,UDP,86,8214  >  8214 Len=4
5479,526.173784,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
5480,526.3,::20f:f:f:f,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5481,526.302728,,00:0f:00:0f:00:0f:00:0f,IEEE 802.15.4,19,"Ack, Dst: Legra_0f:00:0f:00:0f"
5482,526.31,::20f:f:f:f,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5483,526.313016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
5484,526.44,::20f:f:f:f,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5485,526.443016,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5486,526.56,::20f:f:f:f,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5487,526.563016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5488,526.71,::20f:f:f:f,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5489,526.71276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5490,526.9,::201:1:1:1,::20c:c:c:c,UDP,61,8214  >  8214 Len=4
5491,526.902984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5492,526.95,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
5493,526.953272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5494,526.99,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
5495,526.993272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5496,527.12,::20c:c:c:c,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5497,527.122728,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
5498,527.24,::20c:c:c:c,::201:1:1:1,UDP,62,8214  >  8214 Len=4
5499,527.243016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
5500,527.39,::20c:c:c:c,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5501,527.39276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5502,527.94,::201:1:1:1,::209:9:9:9,UDP,53,8214  >  8214 Len=4
5503,527.942728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5504,527.98,::201:1:1:1,::209:9:9:9,UDP,62,8214  >  8214 Len=4
5505,527.983016,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
5506,528.11,::209:9:9:9,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5507,528.112728,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
5508,528.24,::209:9:9:9,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5509,528.24276,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
5510,528.94,::201:1:1:1,::202:2:2:2,UDP,53,8214  >  8214 Len=4
5511,528.942728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
5512,529.1,::201:1:1:1,::202:2:2:2,UDP,62,8214  >  8214 Len=4
5513,529.103016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5514,529.11,::202:2:2:2,::201:1:1:1,UDP,53,8214  >  8214 Len=4
5515,529.112728,,00:02:00:02:00:02:00:02,IEEE 802.15.4,19,"Ack, Dst: NetSys_02:00:02:00:02"
5516,529.26,::202:2:2:2,::201:1:1:1,UDP,54,8214  >  8214 Len=4
5517,529.26276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
5518,529.33,fe80::20d:d:d:d,fe80::208:8:8:8,ICMPv6,102,RPL Control (DODAG Information Object)
5519,529.334296,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
5520,529.86,00:05:00:05:00:05:00:05,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
5521,529.92,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
5522,529.95,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
5523,529.96,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
5524,529.96,::201:1:1:1,::208:8:8:8,UDP,53,8214  >  8214 Len=4
5525,529.962728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
